,endog_vars,exog_vars,ieps_sin_gas_neto_(mdp)_r,importaciones_neto_(mdp)_r,ing_trib_sin_gasol_neto_(mdp)_r,isr_neto_(mdp)_r,iva_neto_(mdp)_r,model,params,split_date
375,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2881.5982893089677, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -5080.225833130869}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
376,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1835.1213228976703, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -6247.484891454864}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
377,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1658.9650189986278, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -945.3693201690694}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
378,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -3070.028078724601, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -3961.095475531918}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
379,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2858.136290866052, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -4813.395526167922}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
380,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1825.476061118141, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -6030.242403801465}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
381,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -165.25188770476962, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 2192.628107448043}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
382,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2865.881441844511, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -3549.957581864961}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
383,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2799.9426645600033, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -4794.844292926762}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
384,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1785.951389909038, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -6189.754306981238}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
385,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1347.9727039084755, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 5535.6900608123615}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
386,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1380.6736145589384, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 5077.79120159099}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
387,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 355.58422944871563, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1298.3658388304175}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
388,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -787.573045365556, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -4996.136630997818}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
389,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 2277.0398557466324, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 7752.730630701175}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
390,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1819.6682741721088, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 6490.570503578994}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
391,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 361.07123218124616, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1045.048174171323}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
392,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -797.3177892225212, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -5154.4717608907085}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
393,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1199.9144983731603, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 4872.576071014082}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
394,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1300.2031310091843, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 4706.741427594323}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
395,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 218.99298482153245, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 877.4894382575876}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
396,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -834.3117195691011, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -5028.5239422151135}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
397,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1488.2302585820216, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 5602.577971711449}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
398,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1329.184604780712, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 4648.658495395495}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
399,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 318.3089741490112, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1027.6349354187187}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
400,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -879.2162452599296, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -5779.751720304739}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
401,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3119.2555996025694, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 21288.409412408284}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
402,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2694.517205832002, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 20670.254808858983}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
403,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2503.074726745508, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 19364.02317754174}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
404,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1713.5695125315178, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 14370.449639323524}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
405,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3750.076501871583, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 22058.994611563438}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
406,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3205.844678530324, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 21328.31311875065}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
407,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2454.0983444732046, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 18979.0712800372}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
408,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1629.9625350533024, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 14010.731590170028}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
409,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3139.0716090423084, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 20948.13079781794}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
410,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2707.1868217923693, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 20336.417283564122}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
411,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2517.5157826180803, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 19251.894797000976}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
412,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1727.6622370592886, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 14613.926946463653}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
413,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3731.099627128344, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 22021.38007399885}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
414,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2763.7241380473934, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 20491.85561260084}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
415,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2495.6113623392957, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 19095.103309982143}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
416,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1574.2816657222356, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 13819.406278509901}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
417,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 7117.122258854215, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -21648.35614294387}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
418,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6301.469008890279, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -26159.435840944767}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
419,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5699.8742693541935, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -29298.652561048613}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
420,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5526.978475921933, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -32074.832594919186}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
421,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 8314.090536763535, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -20386.330678497776}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
422,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6863.859301626311, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -24388.59422441291}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
423,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5786.736324188314, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -29249.70302388996}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
424,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5523.9543772535035, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -32187.56790223546}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
425,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 7679.654832718035, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -21590.75883296674}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
426,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6306.822084950923, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -26481.729641781923}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
427,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5708.846696871085, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -29341.197309698764}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
428,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5521.533788227076, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -31926.54272210713}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
429,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 7917.489015866624, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -21335.56046141195}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
430,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6489.020988035656, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -26063.953778709874}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
431,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5777.817589763828, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -29226.714443492398}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
432,['importaciones_neto_(mdp)_r'],['importaciones_r'],,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5542.010848747479, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -32161.17357269081}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
433,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2713.0867127195233, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2352.2779935147555}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
434,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -3109.2961175261953, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2858.356718308627}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
435,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2276.283654841187, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2346.903538031758}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
436,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1131.5509658801457, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2218.070085376712}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
437,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2229.111786954454, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2779.3812438272435}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
438,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2935.1688415650933, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -3322.3653901304424}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
